fiss_density_watersheds_id,elev_min,elev_max,elev_mean,elev_percentile_60
9624,12,1430,701.6400326433711,817
9626,1433,2224,1933.764787066246,2004
9627,877,1794,1280.7413413817621,1326
9628,500,841,748.8054903112155,770
9629,1187,2701,1879.456305161808,1960
9630,1348,2033,1651.2500435052827,1686
9631,1066,1441,1215.9647347439436,1216
9632,937,1273,1121.8846949327817,1164
9796,1084,1243,1148.4860557768925,1152
9633,878,2018,1484.9594612266249,1540
9648,1578,2418,1939.7236456808198,2004
9634,1373,1559,1483.847129506008,1494
9635,1009,1144,1062.3538732394366,1071
9649,821,1015,909.8100810081008,936
9637,134,1347,524.2899060489656,504
9797,1478,2120,1610.1773858921163,1574
9638,1284,2334,1988.6989284479778,2093
9652,786,867,825.4329896907217,831
9639,1063,1914,1490.6696088264794,1555
9647,800,887,841.9597165830746,845
9640,222,1373,882.7977304964539,988
9800,676,953,798.4834024896265,829
9644,539,2658,1712.2666556619347,1946
9658,1297,1649,1519.4078765545833,1531
9646,14,2185,1162.1487475060962,1411
9653,1113,1224,1137.795918367347,1134
9650,784,1813,1103.7420519389775,1097
9654,876,1238,992.0715425531915,1003
9651,573,1144,822.6282754154976,827
9655,879,990,926.7881118881119,934
9656,715,1240,919.1375476941919,934
9657,1053,1550,1385.8439838802533,1446.6
9659,953,1623,1200.1948211243612,1291
9769,937,1116,1033.481061916292,1049
9660,669,1029,884.5036018336608,914
9661,877,1378,1040.9974510330023,1029
9663,957,1437,1171.5412621359224,1211
9664,514,1333,848.6353286816012,878
9665,1420,2749,1975.9574911395125,2064
9666,1380,2261,1828.5273064811768,1880
9678,459,1452,884.9997687861272,954
9667,531,1505,842.5689962031324,868
9689,1268,1833,1487.2134185303514,1478
9668,424,1986,1182.0926378446115,1308
9702,1393,2209,1784.6742682816323,1842
11140,1119,1373,1260.982266769468,1291
9672,517,2010,1271.8129366689204,1386
9706,446,1854,905.3970065956368,879
9673,1585,2049,1900.4166967835201,1947
9674,1071,1253,1165.7606961566353,1172
9677,1450,1926,1741.5473802455267,1767
9694,1342,1709,1466.6373626373627,1481
9680,396,1598,1028.9844546698173,1167
9681,919,1449,1194.4446952595936,1238
9682,963,2044,1560.5855593902008,1671
9683,962,1431,1132.983493991813,1144
9684,108,1415,680.4589702773496,767
9685,1134,1279,1211.8085539714868,1223
9700,973,1641,1298.7927835051546,1354.3999999999999
9701,826,2942,1464.993117644572,1549
9686,582,612,593.8821801266946,593
9718,939,1304,1109.2511371020144,1126
9690,902,1176,1017.1344428706327,1026
9691,898,1427,1083.2097532314924,1086
9692,872,1144,985.8803088803089,993
9693,726,807,770.690244510978,772
9729,945,1336,1141.1183001531394,1184
9695,161,833,519.6894085281981,544
9704,1357,2012,1755.3835037010926,1837
9696,900,1739,1414.7513410964282,1526
9697,922,1264,1087.7135558039279,1083
9705,431,1555,700.9163983220484,673
9708,716,1270,1007.8917059596506,1045
9731,1153,1824,1330.3665090283748,1336
9732,326,2609,1662.1710721082682,1943
9709,1564,2404,1941.7077373211964,1987
9839,985,1126,1034.9854823602873,1033
9710,1295,1779,1445.679747406405,1450
9711,1736,2023,1946.4098039215687,1979
12451,971,1219,1079.084541062802,1087
9713,846,1571,1127.5121016055596,1143
9714,1378,1777,1544.8527027027028,1570
12457,445,2587,1692.5071045644295,1862
9719,1056,2051,1328.7081071166544,1308
10104,995,1597,1251.035534591195,1273
9720,381,1271,585.6127024494713,533
10045,244,554,321.1104140526976,312.79999999999995
9721,707,858,794.555053879959,810
9737,902,1150,998.1709519136408,1035
9722,970,1263,1087.1217041800644,1104
9723,4,170,50.0197247706422,70
9744,781,845,809.5037237643872,816
9724,1212,1499,1325.2259779544881,1337
9726,1153,1503,1310.6100899643245,1326
9727,1373,2564,1981.0206290471785,2080
9728,1112,2348,1707.2686567164178,1789
9730,1412,1869,1666.3297642163661,1703.3999999999996
10245,1514,1715,1638.5968360498562,1653
9734,916,1184,1003.5074786324786,1008
9736,248,2287,1449.7915993537965,1589
9735,1604,2576,1953.9207044882721,1982
10252,1084,1278,1170.5541984732824,1193
9738,1165,1747,1485.913811645414,1523
9739,756,1322,916.7729791348013,894
9740,715,2245,1496.4176145096833,1609
9758,1425,2093,1615.480458419042,1617
9741,814,1923,1441.9291718340912,1524.5999999999995
9759,1130,1950,1434.038070328393,1435
9742,846,1284,1079.9122975001294,1090
12398,154,488,290.58916164891156,299
9745,528,665,590.2245510143391,600
11280,1048,1633,1354.7331921651667,1407
9746,1259,1988,1638.2339764433846,1690
9747,168,805,399.3497390007457,394
11287,97,194,141.65,149
9748,786,2152,1398.1154114974663,1440
9749,883,2224,1535.3676035502958,1681.2
9760,1295,1624,1463.7008414526128,1490
9751,1202,1894,1574.0697158427404,1632
9752,15,244,169.90553505535055,177
9754,1248,1478,1381.234375,1399
9755,924,1012,964.2103533278554,979
9761,645,1202,1029.3609068627452,1083
9756,1006,1877,1443.9234362834154,1523
9757,73,215,141.05632306057385,156
10215,1378,1826,1655.4114730878186,1700.6
9766,731,804,755.1769957983194,758
9768,1558,2941,2260.734713670298,2348
9774,1684,1946,1818.9108877721942,1842
9775,1091,2186,1580.7696618953503,1643
9770,1540,1973,1786.707584050039,1817.2
9771,800,856,821.0548736462093,823
9777,1086,2306,1767.2273905996758,1868
9772,1212,1965,1571.272976391231,1620
9773,780,997,926.3208276489313,941
10059,879,1074,932.9795270031768,928
9776,1077,1934,1530.3372056116295,1600.199999999999
9781,919,1317,1092.6934033740781,1094
9779,1450,2009,1700.32441314554,1722
9783,1557,2456,1961.2423312883436,2049
9840,108,563,340.1375745043182,429
9780,186,1754,928.5966800477379,1103
9782,965,1152,1038.244110133409,1045
9784,783,1531,984.2195508206162,961
9785,1002,1412,1160.6793873964348,1169
9816,1445,1725,1569.2410760475943,1568
9788,279,1186,780.0302131399692,899
9801,892,1125,997.2589691088756,997
9789,38,1384,600.5954398205831,732
9793,837,1283,1059.955230125523,1093
9794,1217,3001,2169.6642423608205,2311
9804,912,1005,967.9360093077371,971
9798,1136,2157,1616.9568663313519,1734
9799,6,303,166.4956896551724,202
9803,873,1019,973.5507843541219,982
9807,950,1991,1366.8601607777155,1501
9808,483,975,772.3457249070632,807
9809,736,1193,918.2620700536447,917
9810,1479,1949,1766.6896243291592,1821
10596,1275,1735,1573.3459688826026,1619
9811,694,854,777.8471003095033,801
10843,1061,1266,1156.9061990212072,1169
9812,433,1844,1280.8108402263822,1464
9814,1098,1313,1174.7082658022691,1179.6
9815,898,1049,978.721911321567,988
9819,688,1304,1112.9399668782776,1167
9826,1071,1302,1198.569252226156,1216
9817,581,2253,1270.896352157138,1371
9832,979,1746,1195.5818900751285,1218
9818,34,263,96.46530713752797,100
9835,2074,2702,2333.0997691715825,2366
9822,446,1198,782.5715667311412,823
9836,0,88,35.19239766081871,39
